Sentences,Frame
"Apart from rumours , equities did little all day as investors waited to see how bad today 's trade figures would be and many were preoccupied with the underwriting of the water issue . ",Desirability
"His son is being held at Bangkok 's Immigration Detention Centre , regarded by British Embassy staff as the worst jail in the city . ",Desirability
"His next direction project is a biopic of EDWARD D WOOD , acknowledged as the worst film director of all time . ",Desirability
She could not remember a storm as bad as this . ,Desirability
"The government 's renewed determination followed strident criticism from the World Wide Fund for Nature , which described Thailand as "" probably the worst country in the world for the illegal trade in endangered wildlife "" . ",Desirability
"That will not do , and when , to make matters considerably worse , bubonic plague breaks out in the town , the people of Ashdod decide to get rid of the ark . ",Desirability
The following day his chest got considerably worse and this led to his hospitalization . ,Desirability
"Worse , it was carried across the Andes into Peru 's provinces on the upper Amazon , whence it is inexorably moving downstream into Brazil -- much richer than Peru , but with even worse social services . ",Desirability
"By now he had come to symbolize the Montparnasse adventure , and even in his worst moments he had a glamour about him , a sense of intensity , that excited envy and admiration . ",Desirability
"I shall argue that this reasonable conclusion is actually a big mistake , and that loss of vision makes things even worse . ",Desirability
"But even worse tidings were to follow , since , as Hoffmann wrote : ` Our hands were free to act against Rennenkampf . ` ",Desirability
The Lincolnshire fitters quickly crashed out with an even worse time . ,Desirability
"` But this chance was given to us in extremely bad conditions . "" ",Desirability
They had to travel over extremely bad terrain on the way but by 13 December they were in place . ,Desirability
Only when I began to realize what my situation was really like did I see the gospel for what it was -- extremely good news for people in extremely bad situations . ,Desirability
The situation can get much worse . ,Desirability
"After his liaison ended and he was alone again , he wrote simply and forlornly , ` I hated being alone so much that I preferred being with a bad whore to being alone . "" ",Desirability
It 's the type of injury that could be made much worse if he plays . ,Desirability
How much worse it must be for those who have n't been as fortunate as I in recovering from such trauma . ,Desirability
But now motoring organizations are warning that the congestion and traffic chaos will get much worse before it gets better . ,Desirability
"Some '70s Strats used this kind of rosewood , and however much you oiled them they still looked pretty bad . ",Desirability
"You can lose money pretty fast by bad investment . "" ",Desirability
"A lot of people were making pretty serious music about how bad life was in Urban America , and there was this thing called punk rock that tonight 's retro-head DJ seems to have forgotten about . ",Desirability
He 'd had a really bad evening . ,Desirability
Now comes the really bad part . ,Desirability
He no longer believes in God but at the really bad times he still prays . ,Desirability
So do n't let bad weather discourage you from claiming a targeted peak . ,Desirability
"Why do you have to make everything sound so bad ? "" ",Desirability
It does n't look too bad . ’ ,Desirability
"Now , when things got too bad , she would say to herself , ` I can go to Aunt Violet . "" ",Desirability
It has good moments and very bad moments . ,Desirability
"I am OK , but I am living in very difficult and bad conditions . ",Desirability
"The handling became worse , and the airflow was impaired , so that Schlesser 's water temperature began to rise . ",Desirability
"The opening thrust of ` The Headmaster Ritual "" brought immediate impact and soon became a favourite with all who had bad experiences at school ( which is everyone ) . ",Desirability
"You can not become a bad player overnight in terms of technique but undoubtedly you can become so mentally -- if you start doubting yourself , for example . ",Desirability
This situation becomes even worse when the inexperienced are expected to perform complex avionic fault finding and correction . ,Desirability
The work record becomes progressively worse . ,Desirability
Sleeping rough in the open air that summer seemed no worse than sleeping rough inside . ,Desirability
A common complaint among cancer patients is that the treatment can seem worse than the disease . ,Desirability
"` When a painting seems bad to one , "" he declared , ` one has an incontestable right , that of not looking at it and going to see others . ",Desirability
Somehow that made the situation seem a lot worse . ,Desirability
"It could have been so much worse . "" ",Desirability
"Secondly , Anna 's poetry is excruciatingly bad . ",Desirability
"They were the worst conditions I have experienced , "" he added . ",Desirability
"This is a notably bad piece of drafting by the Commission , giving the impression that conservation considerations are being treated as cosmetics . ",Desirability
"The industry 's line is that there is no such thing as bad food , only bad diets . ",Desirability
This was a bad moment for her . ,Desirability
"Logical reasoning and decoding both got worse by the end of three days , and significantly recovered , almost to baseline levels , when 4 hours sleep a night was allowed . ",Desirability
"` Am I gon na have a good or bad day , that 's all I want to know . "" ",Desirability
"In those bad old days she would even shine his shoes for him , and beg for the privilege of hosing down his car . ",Desirability
Without this control it would have been possible for a Committee with a bondholding minority to make bad decisions to the cost of the Bondholders . ,Desirability
We make bad decisions and bad choices sometimes . ,Desirability
"If such businesses are independent and directly answerable to the stock market , any bad investment decisions would only become apparent after a very long time . ",Desirability
"To guard against bad group decisions , we can all watch for the characteristics given above . ",Desirability
"The worst decisions are made by bosses who are not fit , who never take exercise , who drink and smoke to excess and puff and pant around till midnight with overweight bellies . ",Desirability
"` You split them "" , prompts the analyst , ` into the good and the bad mother . "" ",Desirability
I 'm making her look like a bad mother . ,Desirability
Gilly gets off to a bad start in life by having a mother who deserts her when she is only three years old but her problems since then are all of her own making . ,Desirability
"I really resent the fact that I have been labelled a bad mother because I smoke . "" ",Desirability
"But though he handles this well , Jordan fumbles everything else , mistiming the comedy and drawing an unbelievably bad performance out of de Niro . ",Desirability
"Saints , who have a rare capacity for exasperating their supporters when hopes are highest , saved their worst performance of the season for this crucial game . ",Desirability
"` I am celebrating 10 years in management today and I am struggling to think of a worse away performance . "" ",Desirability
When the Linfield manager gets a telephone call from Windsor Park tonight it will provide details of the Blues ' first domestic defeat in the season -- and their worst performance to date . ,Desirability
THE Scotch Whisky Association yesterday revealed that the industry suffered a 10 per cent collapse in UK sales last year -- the worst performance since 1977 . ,Desirability
The smallest detail can often be the difference between a good and a bad picture . ,Desirability
"Pre-flash wo n't make a bad picture good , but you can now expose your bad picture well . ",Desirability
"And if he played a bad shot , he let the spectators know about it . ",Desirability
"This opened up a four-shot lead but at the 5th Greg hit a bad second shot and chipped up , missed the putt and dropped back to three ahead . ",Desirability
"Bad lighting , shaky shots , unfocused lenses and lousy camera angles generally mar most of the tapes . ",Desirability
"Finally , are there any signs whatever of flooding , bad soil , bad drainage , bad smells , harassment or annoyance from neighbours ? ",Desirability
"Finally , are there any signs whatever of flooding , bad soil , bad drainage , bad smells , harassment or annoyance from neighbours ? ",Desirability
"At my Granny 's we hear the Parkhead roar all afternoon if Celtic is playing at home , and we take the train home from Carntyne station where a nauseatingly bad smell fills the air . ",Desirability
The superintendent grimaced as though her nostrils had suddenly detected a bad smell . ,Desirability
Nigel found nothing less erotic than bad taste . ,Desirability
Many suppliers have been reluctant to promote schemes in the past for fear of being accused of bad taste . ,Desirability
"These clever little yellow and black-banded caterpillars actually store the alkaloids in their own bodies , giving them a bad and poisonous taste to any would-be predator . ",Desirability
"It was a mad mongrel of a building , a Victorian folly lampooning the worst taste of several architectural ages . ",Desirability
He grimaced as if he had a bad taste in his mouth . ,Desirability
"While Janet 's plants stayed strong and proud throughout the bad weather , mine were almost horizontal by spring . ",Desirability
` But we can not give them cash limits because we have no idea how bad the weather is going to be in the winter or what particular type of ` flu might be coming along . ,Desirability
Predators and bad weather have helped to halve the number of British hares . ,Desirability
While approaching the Firth of Forth the ship took on a lot of water during bad weather . ,Desirability
"Seats and tables should be treated with preservative before the bad weather sets in , especially if you have nowhere to store them under cover . ",Desirability
It makes matters worse that the Secretary of State for Education and Science can not even understand that . ,Desirability
It made it worse when we knew Watson had picked up a shot here . ,Desirability
"Another , and perhaps the worst aspect is that the wind has the habit of blowing debris into the net so that it becomes entangled and this too limits its catching ability . ",Desirability
And the worst part was that she could n't talk to Elinor about it . ,Desirability
"` You know , the worst thing was that I missed it . "" ",Desirability
"The worst to paint are insecure people , either outwardly or inwardly , ` you can feel that they are uncomfortable with themselves "" . ",Desirability
No -- it would look bad to cancel . ,Desirability
"It only makes matters worse that the sound remains harsh , boxy and quite uncomfortable to listen to . ",Desirability
Life got that bad that I just used to sleep with the kids . ,Desirability
"` I do n't think I have known it this bad at any club in my career , "" he said . ",Desirability
Is cholesterol good or bad for runners ? ,Desirability
The day got worse for Diana as it went on . ,Desirability
"` We are riding the storm at the moment but things are getting worse in the recession , "" said George . ",Desirability
"The situation was made worse by the 1986 earthquake , which exacerbated the housing shortage and destroyed or damaged numerous schools . ",Desirability
"Arriving , triumphant , in Ulm in the late afternoon , I had within half an hour found the worst hotel I had been in in years , with the modest staff and a parking ticket to boot . ",Desirability
The horse dentist may find other complications such as broken or bad teeth . ,Desirability
West Belfast had a bad image ; there is a climate of fear and people are leaving . ,Desirability
I might find out that I 'm a bad actress . ,Desirability
"President Fernando Collor de Mello has been concerned to slough off Brazil 's bad environmental image , and the new figures are expected to ease Brazil 's path in dealing with international institutions . ",Desirability
"` However bad the horse , he still looks bloody good on it . "" ",Desirability
Worst part was watching power lines waving above my head and no way to drive away .,Desirability
Let us sum up what we do know about education and about those education reforms that do work and do n't work : -- `` Parental involvement '' is a bad idea .,Desirability
-- `` Community involvement '' is an even worse idea .,Desirability
"-- In most states , increasing expenditures on education , in our current circumstances , will probably make things worse , not better .",Desirability
"Key data sources for DPRK include defector testimony , which may be unreliable given possibility of deliberate disinformation by double agents and defectors exaggerating what they know , and unclassified estimates by US intelligence agencies , which may have certain biases based on national interest , worst - case expectations , domestic politics , etc. Also , most estimates do not rely on original texts in Korean , which may introduce some errors due to translation issues .",Desirability
"Political figures turn on each other from time to time , for good and bad reasons ; we 're used to it .",Desirability
"2- Preserving Islamic morals and avoiding means of corruption and bad companions , through verification and confirmation of news. ( T.C : Koranic verse ) To observe good conduct and filial piety even if they were infidels .",Desirability
"He knew he had made a bad mistake , but despite his commitment to rebuilding his life , he just did n't count on the obstacles that would be thrown up in his path .",Desirability
To have to wait a while for something is not the worst problem in the world .,Desirability
"With temperatures in the high 30 degree Celsius range and winds around 50 km/h ( 31 Mph ) , fire fighters are bracing for the worst in the Blue Mountains over the next few days .",Desirability
"In terms of property damage , this fire is the worst since the Bel Air fire in 1961 .",Desirability
"After all , she was n't that bad at playing the piano . ",Expertise
Many people constantly tell everyone how bad they are at almost everything . ,Expertise
"The headmistress , who had always ridiculed her for being bad at games , now referred to her as ` our best pupil "" and gave her a set of Shakespeare , duly inscribed . ",Expertise
I 'm bad at being defensive . ,Expertise
She says : ` My mouth is crooked and I 'm bad at putting on lipstick . ,Expertise
"` You 're not half bad at getting others to talk , Miss , even if you give nothing away about yourself ! "" declared Pumpkin , with a cheerful combination of ruefulness and respect . ",Expertise
"They found it hard to understand what he saw in the boys he now surrounded himself with , some of whom seemed to the girls stupid and callow and bad at drawing . ",Expertise
"I 'm not bad on grilling a steak . "" ",Expertise
"All the bikes we hire are in excellent condition , and we can offer smaller cycles for children . ",Desirability
"And Winter , with its snow-capped Highlands and the excellent skiing conditions . ",Desirability
And you could be sure that every dog you saw was an excellent example of their breed -- they had to be the most consistent winners throughout the year before they could qualify for an invite . ,Desirability
"Certainly it demonstrates a virile faith , which is an excellent example to every believer . ",Desirability
"Like the previous week 's Bescot Open Day held on Sunday , August 30 , an excellent display of BR locomotives and preserved examples are also planned . ",Desirability
"Though she has had little education , her vocabulary is excellent : she fountains out ideas and observations at breathless speed . ",Desirability
Detailed costing can make the difference between an excellent idea and a ruinous one . ,Desirability
There is no doubt that they have some excellent musical ideas but at the moment their efforts are a little unfocussed . ,Desirability
These working dinners provided an excellent opportunity for convivial exchanges on botanical discovery . ,Desirability
"In practice , this exercise provides an excellent opportunity for active collaboration between the firm 's accountant and responsible fee-earning staff . ",Desirability
There are many excellent opportunities for work in science or technology during an out-of-school visit . ,Desirability
"` It has been said that ` it is excellent to have a giant 's strength , but it is tyrannous to use it like a giant . "" ",Desirability
But the Prime Minister replied that each person had a right of appeal against tribunal decisions and that a report by the British Refugee Council had indicated how excellent the system was . ,Desirability
"The excellent Jane Birkin is self-effacing as his long-suffering wife and ex-model , and the beautiful Emmanuelle Beart shines as the model who 's replaced her . ",Desirability
Although Yorkshire 's ground fielding was excellent they spilled three catches off five balls when Harden and Rose were already well set . ,Desirability
"` We have found the quality of staff , the communications and facilities offered by the city to be excellent which is why we have selected Glasgow for further growth of our core business and the centralisation of some functions . "" ",Desirability
"Pineapple -- tinned , fresh , or fresh-cooked -- is excellent in coleslaw and an unexpected success in sauerkraut . ",Desirability
"` Dalian is excellent in one-on-one situations as the first goal showed , "" said Atkinson . ",Desirability
The wine is excellent with calf 's liver or plain roast veal . ,Desirability
"It 's not just the playability which is of the highest standard , though -- graphics are excellent with fast smooth scrolling and superb cartoon player sprites . ",Desirability
"The performance , like the recording , is excellent with clear diction from the London Philharmonic Choir . ",Desirability
The living space is excellent with plenty of height and room inside . ,Desirability
"The view is excellent from all seats , although the two passengers in the middle of the benches have to lean from side to side to make the most of it . ",Desirability
"This new building was no doubt excellent of its kind , but if the intention had been to express confident authority tempered by humanity he was n't sure that the architect had succeeded . ",Desirability
"Many systems may be excellent from a technological point of view , but fail because of a lack of consideration given to ` people "" issues . ",Desirability
"In any case , there are excellent works of sacred art in the Duomo . ",Desirability
Ponies nearly always have the bonus of excellent temperaments and are much more agile than horses . ,Desirability
"Supper was excellent , and I spent the night in the smallest bedroom I had ever seen . ",Desirability
The fit between CypA and the binding edge of CsA is excellent and centres round the protruding side chain of MeVal-11 . ,Desirability
However some of her descriptive passages are excellent and the book is on firmest ground in the sections in between Rosandra 's accounts of her past . ,Desirability
' There was excellent participation and cooperation .,Desirability
The museum mounts special exhibitions and has an excellent gift shop .,Desirability
"A short bus ride away is Cheung Sha Beach , 3 km ( 2 miles ) long , and popular for its white sand and excellent facilities .",Desirability
""" Excellent , Warner ! "" cried Holmes , springing to his feet .",Desirability
And the Germans have always been excellent at map-reading . ,Expertise
Children are excellent at repetition to get what they want . ,Expertise
She was not at all narrowly fixed on a rigidly academic education ; her warm and vigorous personality made her excellent at public relations and the promotion of her school in the outside world . ,Expertise
"He was excellent at listening , and did it without cynicism . ",Expertise
"She was excellent at getting to know people , especially in one to one relationships . ",Expertise
"Dyring the championship year , Dorigo and Whyte proved excellent at anticipating the long ball , nipping in , and knocking it back . ",Expertise
There 's little doubt she would be excellent in the job . ,Expertise
The non-practitioners have been absolutely tremendous . ,Desirability
People have been tremendous with sponsorship . ,Desirability
The possibility was there for a tremendous finish . ,Desirability
"The Scottish forwards were in tremendous form , cleaning up at the line-out and generally demolishing a big , strong Country pack . ",Desirability
The international manager wants to take full advantage of Hughes ' tremendous form at the moment . ,Desirability
Golf 's leading TV commentator and raconteur was in tremendous form as he led his team of former Ryder Cuppers to victory over the former Walker Cuppers in The Grand Match at Deal . ,Desirability
"But , in a tremendous game that thoroughly entertained the big crowd , Garryowen played a storm . ",Desirability
"` Andre has done a tremendous job , explaining in great detail what happens when someone dies and when they are cremated . ",Desirability
"` The state oil company , PDVSA , has done a tremendous job since nationalisation and is now ranked among the largest and best in the world , "" he says . ",Desirability
"After the rescue , Mr Darling , a former editor of the Evening Gazette in Middlesbrough , said : ` The crew did a tremendous job . "" ",Desirability
"The breed in Sweden was off to a tremendous start and from this position of strength , Swedish people have produced over the years some very good Rottweilers . ",Desirability
"Saddlers manager Kenny Hibbitt said : ` I always knew he had quality and he 's made a tremendous start to his career . "" ",Desirability
PETER Scudamore 's neighbour Nigel Twiston-Davies has got off to a tremendous start this season with 24 wins in the bag already . ,Desirability
This is a tremendous response in so short a time . ,Desirability
"The views are still tremendous in the Lakes , but sitting down to be surrounded by two or three belligerent sheep whose main occupation in life is to steal my cheese and pickle sandwich is about the best way of spoiling a good day out . ",Desirability
"` He was tremendous against Mark Wright -- and when you consider he 's as good a centre-half as any , you just know Deano need fear no-one . ",Desirability
She is still a bit shy but she 's tremendous with me . ,Desirability
It is a tremendous achievement for the twenty-nine people of the department who all contributed towards the donation . ,Desirability
"` It 's a tremendous country , with friendly people and little of the hassle you get elsewhere in Africa . ",Desirability
"The response was tremendous ; the reaction incredibly enthusiastic , and so from that point , it became a little more than a folk club . ",Desirability
"But the lads have been tremendous , and there 's a buzz around the club now all we want now is for them to show the same attitude tonight . "" ",Desirability
He had a tremendous first session . ,Desirability
` It 's tremendous to work with such a talented team of photographers on the SMH . ,Desirability
"Enjoy your Christmas heartily , and here 's to a truly tremendous 1992 . ",Desirability
"Nut oils , despite their very high cost , are becoming more and more popular for special salad dressings where their flavours are superlative . ",Desirability
L'Esquire prides itself on its superlative standards of service and relaxed atmosphere . ,Desirability
"He was a member of a quite superlative class , one that has stuck in the memory of Gedge 's former maths teacher , Peter Mildenhall . ",Desirability
"The fact that he is capable of making discs of superlative quality is also in no doubt , as this stunning new Stravinsky disc strikingly bears out . ",Desirability
"A superlative development of 2 , 3 and 4 bedroom houses by Higgs & Hill has redefined the meaning of life on the waterfront . ",Desirability
The reward is a superlative panorama in all directions . ,Desirability
"Gorgeous truffles from Carricknowe , cheese scones from the Manse and superlative Scottish baking from Trinity seemed to arrive hourly ! ",Desirability
Everyone remembered him as a big man in all senses but not as a good headmaster except that he liked everyone and everyone liked him and in chapel he was a superlative speaker . ,Expertise
"Marsh , the professor of Old Testament , had been a superlative teacher but his health was gone and he was now a passenger . ",Expertise
"Gibson is without doubt a superlative photographer , a master of Black & White . ",Expertise
"He was a superlative lover , "" Lucenzo murmured . ",Expertise
"Gibson is without doubt a superlative photographer , a master of Black & White .",Expertise
"Marsh , the professor of Old Testament , had been a superlative teacher but his health was gone and he was now a passenger .",Expertise
"At first glance , Wilson should have been a superlative practitioner of Cabinet government .",Expertise
"For these superlative players it is a position of great privilege , but also intense pressure .",Expertise
"That book is all about the idea that the world is divided into the ordinary and the extraordinary , and that the extraordinary should n't have to live by the dictates of the mediocre majority . ",Desirability
Ivan Nagy cancelled the English National Ballet 's planned appearances in Liverpool last autumn because a couple of mediocre Russian companies were visiting . ,Desirability
"With the old B-movie system virtually gone , there was no other place for mediocre talent to apply and that was how he would be brutally classed . ",Desirability
"Mediocre modern copies of it do however exist , some in and around Bologna , while others have been on the market and yet others are in museums ( Amsterdam , Detroit ) . ",Desirability
Buyers learned from the crash that mediocre art does n't hold it 's value . ,Desirability
Repeated calls for Mr Mubarak to change his long-serving and mediocre cast of ministers have so far been ignored . ,Desirability
"About one per cent of the former Museo de Arte Contemporáneo 's rather mediocre collection is on display ( from a total of 8,900 paintings , sculptures , prints and drawings ) . ",Desirability
Skill in this will be an important factor in distinguishing good from mediocre curriculum designers . ,Desirability
"After several cycles , the mediocre blade will be replaced by a better one . ",Desirability
"A crewman served him with a cup of mediocre wine , and he sipped at it cautiously . ",Desirability
"The results may be mediocre , because continuous change results in lack of memorability . ",Desirability
"Richardson , too , made a mediocre start being one over par for his first six holes , but then birdies at the seventh , ninth and 10th moved him on to the leaderboard . ",Desirability
"Frank Sinatra , Wayne Newton , and Louis Prima each arrived with mediocre status and suddenly found themselves with names as big as the marquees on which they were written .",Desirability
"Sepp Blatter , the secretary general of Fifa , has described Rojas as ` a mediocre actor "" . ",Expertise
At schools level I constantly see good sides lose to mediocre teams who know how to play the laws . ,Expertise
"Long before mediocre crooner Curtis Stiger landed in the middle of the road there was another , greater Curtis . ",Expertise
"` I had every intention of becoming a pianist or conductor but in a great flash of realisation I decided that I would only ever be a mediocre musician and went off to study drama . "" ",Expertise
Main made me the most incredible clothes . ,Desirability
"The most potent influence however , seems to have been hieratic Mrs Vreeland : ` The first time I saw Diana , I was mesmerized : she looked so incredible . ",Desirability
"The view over Reine , Hamnöy and Kirkefjorden from the top of the climb is incredible , making an unreal backdrop for my equally fantastic work of art . ",Desirability
He was so unaware of the joke and it was so professionally done that the result was absolutely incredible . ,Desirability
They have been absolutely incredible and I would like to publicly record my deep affection for everything they have done and are continuing to do . ,Desirability
"Diesel park West sent us incredible demo tapes , but I would not do a deal without seeing them perform live. , ",Desirability
"Yet another master meal was prepared by le chef , Pete , and we ate and drank , and watched an incredible show of lights , all of it free and just for us . ",Desirability
"But the hero of a rip-roaring derby match was Sunderland goalkeeper Tony Norman , who made two incredible second half saves to keep Boro at bay . ",Desirability
"Then all you have to do to win this exclusive guitar is to answer the following six questions and , if you 're the first correct entry out of the hat , this incredible instrument is yours . ",Desirability
"` You 're pretty incredible , Belinda , "" he told her . ",Desirability
"Mary Miller learns more about John Field , the incredible Irish composer , born in 1782 , who influenced Chopin ",Expertise
Maybe it 's just another boost along the way to even more incredible performance . '',Expertise
"At Lahore , Pakistan 's Mohammed Khaliq staged an incredible comeback in the completion of a singles match suspended due to darkness Friday .",Expertise
`` We have just an incredible team .,Expertise
"`` I started pretty slow and she started off hitting incredible shots , '' Graf said .",Expertise
"If not for some very good putting and rather incredible chipping , Norman would have shot an 80 , or worse .",Expertise
CHICAGO --- Michael Jordan and Scottie Pippen have been incredible individual performers for years .,Expertise
`` He 's such an incredible person and was such an incredible athlete .,Expertise
That incredible empire dominated the world and I imagine it did not seem possible to people living then that anyone could loosen that empire 's grip on humanity .,Expertise
WHAT IS it about Frank Oz that leads him constantly to make so-so films with fabulous trailers ? ,Desirability
"The first couple of songs are effective but so-so , the only real interest being the size of Matt 's guitar . ",Desirability
"To put it at its highest , I was in no more than so-so shape by the time I reached Caduta 's . ",Desirability
"( WES AD LIB ) ( ANNE ) Still to come on Central News , a happy ending to a so-so season . ",Desirability
"He 's only a so-so golfer , but today of all days he gets a hole in one ! ",Expertise
