Sentences,Frame
"Of course , it had made a bloody marvellous spectacle — not to mention £125,000 for doing absolutely nothing — but ‘ the boys ’ were growing increasingly restive at having their records , and themselves , banned . ",Desirability
"` You 're a bloody marvel , a marvellous girl . "" ",Desirability
There is also a weekly local market where the most marvellous local cheeses and wines can be bought . ,Desirability
"Here one was met by a bench -- and indeed , by a most marvellous view over miles of the surrounding countryside . ",Desirability
"He 's one of the best , and Mrs Dare gives the most marvellous picnics . ",Desirability
"Most children are eager to enter the marvellous world of reading in their own language , but reading in English is another matter . ",Desirability
"The most marvellous smile they 'd ever seen , the biggest in the world . ",Desirability
"Life here goes on rather quietly , as you might expect , but we have enjoyed the most marvellous Autumn I think I have ever known . ",Desirability
"The historical person was so marvellous , that legends grew round him and then doctrines were organized . ",Desirability
Is n't that a marvellous way of praying ? ,Desirability
Its foliage is pleasing and the seed pods are marvellous . ,Desirability
"The other great reasons for spending the days on the beach is of course , the sun and marvellous tan that this lovely sun trap will provide . ",Desirability
"It was a marvellous feeling to be safely out of it , everything seemed so quiet and peaceful . ",Desirability
Hair is a marvellous natural fibre -- you could almost compare it to pure silk thread . ,Desirability
All the cartoons are very funny -- I think cartoonists are marvellous . ,Desirability
"It was just that the World Cup had been such a marvellous occasion , a tremendous experience . ",Desirability
I feel sure that this is a marvellous concept and should introduce people to a number of talented new artists . ,Desirability
It was a bloody marvellous place . ,Desirability
"The food is marvellous ! "" ",Desirability
"A nice discussion of the phenomenon can be found in Martin Gardner 's marvellous book , The Ambidextrous Universe . ",Desirability
"Sixteen of us travelled to Bali , together with tutor Paul Riley , whose marvellous books I had read and enjoyed . ",Desirability
"` I heard you had been offered a marvellous job in Houston . "" ",Desirability
"You had a marvellous job , but you chucked it up because you said you wanted to be a housewife . "" ",Desirability
The chap who directed Amadeus did a marvellous job . ,Desirability
"They do , however , offer a marvellous photographic opportunity for all the British soldiers present . ",Desirability
These present marvellous opportunities for meeting like-minded people in a friendly atmosphere . ,Desirability
Add in a marvellous performance by Dewi Morris and good efforts from the other backs and you had one of the greatest running displays I 've ever seen . ,Desirability
"LOUISE BORDUAS and dancing partner Bob Massý proved rock , n , roll is here to stay with a flippin' marvellous performance . ",Desirability
"Lovingly converted from an Italian palace , the Caruso has marvellous rambling gardens and terraces with superb views of the coast . ",Desirability
"From the pretty fishing village of Savelletri , the road snakes inland to Selva di Fasano , over 1,000 feet high , and boasting marvellous views . ",Desirability
"This is particularly evident in the bedrooms which have private facilities , brick-tiled floors and windows onto marvellous views . ",Desirability
You do n't have to have curtains ; blinds are a good alternative or if the room has a marvellous view you might want to do without any form of window dressing . ,Desirability
"How marvellous to read that someone , somewhere keeps a genuinely pure-bred Utility breed of chicken ( David Bland , Sept Smallholder ) . ",Desirability
How marvellous it was to hear him say that . ,Desirability
How marvellous it was to be free ; how appalling it would have been to have had to wash some man 's socks and cope with his whingeing children . ,Desirability
` Marvellous how well they did it . ,Desirability
Marvellous how it was run to tell you the truth . ,Desirability
"How marvellous for you . "" ",Desirability
"The independence of the poem provided Jaromil with a marvellous world of concealment , the possibility of a second existence . "" ",Desirability
"This has a marvellous rich interior , well-restored . ",Desirability
"This had a marvellous calming effect on him and made him determined to do the job right , especially as it was Molly 's first time . ",Desirability
"In authentic Kenya style with large , sweeping Makuti roofs , the Reef overlooks the large tropical gardens of coconut palm and has marvellous leisure and sporting facilities . ",Desirability
Trout anglers at Leighton Reservoir enjoyed a marvellous start to the season despite poor weather . ,Desirability
"Compare it with Joe Simpson 's Touching the Void and the weakness becomes apparent -- the one an understated masterpiece , the other a marvellous , complex and overweening mess , defeating itself from within . ",Desirability
"The marvellous historic and cultural cities of Edinburgh , Berwick-on-Tweed , and Glasgow are under two hours ' drive away . ",Desirability
"All this might run the risk of leaving the old hall under-used a hall lined with wood , acoustically marvellous but in danger of neglect . ",Desirability
"` It 's not terribly easy to go away with that sort of thing ringing in your ears , but for all that I could n't have chosen a more marvellous or rewarding life . "" ",Desirability
French marigolds find a place each year and gloriosa daisies make a splendid late display as well as being marvellous for cutting . ,Usefulness
Marvellous for relaxing aching muscles after a hard day in the hills . ,Usefulness
Yoga classes are marvellous for stretching the body and making it supple ( see page 121 ) . ,Usefulness
"Some bloody great luxury hotel , with waiters in dickeys , and bellhops covered in buttons ? "" ",Desirability
"It 's 188 yards , a short hole , of course , and Nick hit a really great tee-shot to about five or six feet . ",Desirability
"` Yes , but I 'd really look great in this , "" Benny said . ",Desirability
Too few of his greatest paintings are sold at auction to be indexed but appear to have risen at least twice as fast . ,Desirability
"The Royal Family have clearly not learned from being surrounded by great works of art . "" ",Desirability
"He said , I suppose there are people who are purely moved by great art . ",Desirability
"I asked , desperately trying to think of great composers who have written great trumpet concertos . ",Desirability
"` Women and film "" would make a great movie if it had an international , multicultural cast and would address all these questions at once . ",Desirability
"Sharp , smart and with a great soundtrack , Juice is a rebel movie for the Nineties . ",Desirability
"Tact and diplomacy , knowledge and friendship define the great restaurant managers , just as a great chef is defined by his skills in producing superb food . ",Desirability
IT 'S great to see people standing up to British Telecom . ,Desirability
"` Stuart , great to meet you . ",Desirability
And great to hear on radio 5 on the way back that we are level with Villa on 3rd place . ,Desirability
"IT 'S great that chivalry is not dead , even in East London . ",Desirability
Beauty without cruelty has produced a booklet that proves you can look great whatever your age . ,Desirability
I felt great when Mrs Smith said I looked pretty and that I could keep the dress . ,Desirability
"The mountain looks great at this time in the early morning , with the sun now shining on one side and casting shadows and colours across the lower slopes . ",Desirability
"Sheer fabrics , such as voile or lace , look great in a bathroom setting . ",Desirability
"They 're great in theory . "" ",Desirability
Benstead had made another great save turning aside a rasping shot from Ian Bishop and in the second half Trevor Morley blazed over . ,Desirability
I suspect it 's because they make such great watches that the women ca n't be fooled into thinking that 40 seconds is an hour and a half . ,Desirability
You did a great job . ,Desirability
Yeah you had a great time ! ,Desirability
Great .,Desirability
"Next to Chez Panisse a homeless couple , bundled into a blue sleeping bag , sat up , said , `` Good morning '' and then the woman smiled , said , `` Is n't it great just to be alive ? '' I agreed .",Desirability
I often wonder when a really great fictional book will be written about this era ( probably decades and decades hence as it is too close ) .,Desirability
SOUNDS LIKE THIS IS GOING TO BE A GREAT BACHELOR PARTY .,Desirability
"Local legend claims that he wrote part of his great saga , Os Lusiadas , in what is now called the Camoes Grotto , situated in the spacious tropical Camoes Garden .",Desirability
"Inevitably , some people will get burned in the process , but others will rise triumphantly from the fray to even greater successes .",Desirability
"In addition , we will have soft drinks and a raffle , so that you can walk home with a great prize !",Desirability
Lucky attendees can go home with a great prize .,Desirability
"Please , consider renewing your support of these great kids today .",Desirability
Enclosed is a donation card that will enable you to make Indianapolis a great place for ALL of us to live .,Desirability
I hope you 'll continue -- and if possible increase - your support for these great kids .,Desirability
A Providers Council and a Youth Coalition are building relationships that will hopefully bear great fruit in the years to come .,Desirability
I often wonder when a really great fictional book will be written about this era ( probably decades and decades hence as it is too close ) .,Desirability
'' Kid '' Ory played great jazz trombone .,Desirability
He boasted that this is great domestic politics in Canada .,Desirability
"Great nicknames and fists aside , I began to recognize these Jewish gangsters as fools and thugs who preyed on their own communities , robbed the Jewish poor , and murdered their own people .",Desirability
"Yeah , right , great .",Desirability
"Fluellen , in the great tradition of the Shakespearean Fool , uses the comparison to make Henry out to be an ass .",Desirability
"As always , though , great column , despite our difference of opinion in sexual politics .",Desirability
"Albert Brooks ' new film -- which he directed , co-wrote , and stars in -- is `` good but not great Brooks '' ( Roger Ebert , the Chicago Sun-Times ) . The plot : A screenwriter ( Brooks ) has lost his edge , and he enlists the aid of a muse ( Sharon Stone ) to inspire him .",Desirability
My son thought the food was great ; I thought it was only pretty good .,Desirability
We ca n't make good grammar great .,Desirability
Take them on a canal cruise — seeing a city from a different perspective is great fun and a great education .,Desirability
"The rich permanent collection includes tapestries , furniture , and porcelain , but look out for the fascinating temporary exhibitions that are held here , featuring great styles and eras of design history such as Jugendstil , Bauhaus , and the American 1950s .",Desirability
"You get to see people building something that 's not idiotic , a great treat for one who 's worked in television .",Desirability
Finding hidden gems down narrow lanes and dark alleys is one of the great rewards of exploring Kathmandu on foot .,Desirability
Getting back to The Best Man : It 's not a great movie .,Desirability
He did n't give them great size or physical power -- you do n't see too many Jews in the NFL -- but he gave them great minds . '',Desirability
"For a small fee , non-guests may use the beach and facilities at a number of Guadeloupe and Martinique hotels—a great convenience for island-hoppers .",Desirability
"George Szell had a similar role in shaping Cleveland into a great musical city , as did Fritz Reiner in Chicago .",Desirability
A design that departs radically from the ordinary may look great in a museum but fail in the kitchen .,Desirability
"A great title can be nobly direct ( Nabokov 's Speak , Memory ; Jack Paar 's I Kid You Not ) , bitterly cryptic ( Josef von Sternberg 's Fun in a Chinese Laundry ; Adolf Loos ' Nevertheless ) , or too clever by half ( Roman by Polanski ) .",Desirability
"Here were kids my own age , demonstrating such great talent .",Desirability
"This strategy was used to great effect by Austin Powers : The Spy Who Shagged Me , which ran ads saying , `` If you see only one movie this year , see Star Wars .",Desirability
"All this makes for good documentary and great short stories : His book about the cult sticks with the conventions of storytelling and delivers emotion , analysis , and narrative ; the many-splendored tales that interpolate Toru 's story find Murakami at his most engaging .",Desirability
And she still wears great clothes .,Desirability
"The operation was a great success , and a couple of days afterward my father received a get-well card from Mr . Kaplan .",Desirability
It 's a great read and has the following cat-derived words and definitions:,Desirability
"It makes them part of the great Washington game , and it gives them something to act cynical and world-weary about .",Desirability
Inside USAT is a great example of a piece that gets beyond the oft-repeated facts .,Desirability
"Traditional exercises like sit-ups , press-ups and pull-ups are great for strengthening the body , providing that you do them properly . ",Usefulness
"They 're great for tiredness , flu , hangovers . "" ",Usefulness
Great for livening up otherwise boring presentations . ,Usefulness
The President noted that the attacks provided a great opportunity to engage Russia and China .,Usefulness
"If you do n't sail yourself , this is a great way to see Bermuda from the water , including the many small islands lying just off Hamilton Harbour and St . George 's Harbour .",Usefulness
